Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.666666	62.880493	291.0	0.0	78.4	235.2	784.0	0.0	1000.0	1000.0	0.0	0.0	274044.0	0.031608304498269894	8640001.0	132.13257	2.1940951	134.45003	70.592445	132.13261	2.196106	134.53091	60.496887	1.9631966	4.5297318	72.231	-0.6444192	-1.3494251	0.24769087	3.7008657	-8.275217	-133.3682	0.10586137	0.10266354	0.20570838	3.349426	0.0	1.0	2.6718416e-16	-32.554092	7.276762e-15	1.3494263	13.870218	587.9871	153587.8718290329
289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	35.99074	136.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	274767.0	0.03158241379310345	8670001.0	132.15637	2.0225494	134.3717	61.80309	132.15646	2.0248358	134.48235	53.112457	1.9629898	4.471927	77.72503	-0.56947756	-1.3510275	0.24165243	2.3971105	-7.5175853	-133.42136	0.07764579	0.07449286	0.2063759	3.3510275	0.0	1.0	2.6853398e-16	-32.554657	7.272624e-15	1.3510276	15.139121	590.5961	154178.5107536316
290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.033333	43.75194	161.0	0.0	6.3	18.9	63.0	0.0	1000.0	1000.0	0.0	0.0	275395.0	0.03154581901489118	8700001.0	132.46687	1.8399909	134.61311	59.24237	132.46695	1.8417599	134.90628	47.769444	1.960269	4.4815445	92.43991	-0.88401365	-1.3517364	0.23803838	2.3901362	-8.945045	-133.78813	0.086002864	0.083298326	0.2070778	3.3517368	0.0	1.0	2.881762e-16	-32.555164	7.268954e-15	1.3517364	14.8191595	590.42926	154768.91857481003
291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.633333	53.71002	252.0	0.0	91.3	273.9	913.0	0.0	1000.0	1000.0	0.0	0.0	276134.0	0.031522146118721464	8730001.0	132.4788	1.9830118	134.52724	47.68133	132.47897	1.9855409	134.6664	37.691284	1.959263	4.4771767	86.92255	-0.5280094	-1.3508117	0.24295355	4.8314676	-8.781628	-133.8048	0.08801598	0.08328654	0.20198478	3.3508117	0.0	1.0	2.952888e-16	-32.555843	7.2640216e-15	1.3508116	14.1674385	588.01154	155356.94234466553
292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.870968	60.746292	258.0	0.0	0.0	0.0	0.0	0.0	968.6774	1000.0	0.0	0.0	277369.0	0.03155506257110353	8760001.0	132.343	2.04135	134.29286	46.999897	132.34303	2.0448503	134.39018	39.919544	1.9589715	4.454369	62.13038	-0.9574671	-1.3499236	0.24478297	3.2794282	-8.156913	-133.68306	0.09742297	0.090920314	0.1838098	3.3499236	0.0	1.0	2.972171e-16	-32.556473	7.259437e-15	1.3499233	13.947241	588.0026	155944.9511129856
293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.366665	64.60314	328.0	0.0	77.9	233.70001	779.0	0.0	1000.0	1000.0	0.0	0.0	278279.0	0.03155090702947846	8790001.0	132.10403	2.236455	134.2277	44.788567	132.10403	2.2395082	134.27925	42.712643	1.9621592	4.4666862	59.427834	-0.42678642	-1.349129	0.24869253	2.2446127	-8.434755	-133.38646	0.091384746	0.084042564	0.1883538	3.3491285	0.0	1.0	2.7393967e-16	-32.556995	7.255673e-15	1.3491284	14.693102	590.00586	156534.9887366295
294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.966667	60.348698	211.0	0.0	89.2	267.59998	892.0	0.0	1000.0	1000.0	0.0	0.0	279328.0	0.03156248587570622	8820001.0	132.0976	2.21163	134.12148	24.24075	132.09747	2.215934	134.29625	22.704996	1.9615772	4.290016	56.194862	-0.8752513	-1.350037	0.24481367	6.4833364	-8.836325	-133.44318	0.09930427	0.092056304	0.18512128	3.350036	0.0	1.0	2.780207e-16	-32.557507	7.251943e-15	1.3500361	14.968789	589.7872	157124.73694610596
295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	36.772633	135.0	0.0	12.1	31.049799	104.0	0.0	1000.0	1000.0	0.0	0.0	280024.0	0.03153423423423424	8850001.0	132.12106	2.1240656	134.31519	32.1829	132.12106	2.127056	134.36502	22.973848	1.963826	4.2972193	57.817852	-1.2428274	-1.3516481	0.23872188	4.853607	-7.46294	-133.42937	0.08838573	0.08285441	0.19063848	3.3516474	0.0	1.0	2.616311e-16	-32.557793	7.249883e-15	1.3516475	14.748341	588.888	157713.6347515583
296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1	36.397205	99.0	0.0	57.0	171.0	570.0	0.0	1000.0	1000.0	0.0	0.0	280867.0	0.03152267115600449	8880001.0	132.17761	2.059663	134.414	31.632793	132.17766	2.0615635	134.40599	7.8017364	1.9623866	4.3361063	56.46881	-2.2876692	-1.3517734	0.23799598	2.0283856	-7.4568152	-133.505	0.0861767	0.08119802	0.1999048	3.3517735	0.0	1.0	2.7200282e-16	-32.55801	7.248321e-15	1.3517731	14.057906	588.9388	158302.53597688675
297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.066668	42.302036	169.0	0.0	81.2	243.59999	812.0	0.0	1000.0	1000.0	0.0	0.0	281709.0	0.031511073825503354	8910001.0	132.148	2.24146	134.26765	12.671103	132.14804	2.245447	134.3459	18.82366	1.9630942	4.5045834	59.53318	-1.1601143	-1.3507795	0.24154292	2.3920865	-8.2520685	-133.39401	0.1028337	0.096612535	0.2108936	3.35078	0.0	1.0	2.6680212e-16	-32.558334	7.24595e-15	1.3507797	14.488001	587.8223	158890.3864212036
298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.366667	44.853455	196.0	0.0	110.1	269.77487	899.0	0.0	1000.0	1000.0	0.0	0.0	282380.0	0.031480490523968785	8940001.0	132.0851	2.1364205	134.31213	29.673908	132.08505	2.1367595	134.32039	14.00015	1.9608914	4.5304074	62.68631	-0.47096682	-1.351318	0.24035273	2.0425646	-9.674612	-133.36713	0.095916234	0.09118431	0.2160465	3.351318	0.0	1.0	2.8254928e-16	-32.559044	7.240809e-15	1.3513181	14.876713	588.1922	159478.5829269886
299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.67742	61.068645	307.0	0.0	0.0	0.0	0.0	0.0	968.3871	1000.0	0.0	0.0	283238.0	0.03147088888888889	8970001.0	132.20927	1.9569627	134.32898	44.32411	132.20929	1.9575845	134.30843	46.465443	1.9624021	4.702344	62.76706	-1.0935707	-1.3518047	0.23800893	2.0748544	-10.24824	-133.40686	0.08422528	0.08017455	0.24252018	3.3518047	0.0	1.0	2.7138936e-16	-32.559883	7.234742e-15	1.351805	14.473652	590.4868	160069.06139278412
